start_utc,peak_utc,end_utc,duration_s,sxr_peak_counts,snr_sxr,hxr_detected,hxr_peak_counts,snr_hxr,source,sxr_peak_flux_wm2,goes_class,goes_class_num
2026-06-02 13:38:54+00:00,2026-06-02 13:38:56+00:00,2026-06-02 13:39:50+00:00,56.0,,,True,286.0,286.0,HXR_only,,?,0
2026-06-02 13:43:29+00:00,2026-06-02 13:44:08+00:00,2026-06-02 13:44:32+00:00,63.0,,,True,219.0,219.0,HXR_only,,?,0
2026-06-02 13:46:32+00:00,2026-06-02 13:46:53+00:00,2026-06-02 13:48:17+00:00,105.0,,,True,252.0,252.0,HXR_only,,?,0
2026-06-02 13:55:25+00:00,2026-06-02 13:55:33+00:00,2026-06-02 13:56:04+00:00,39.0,,,True,237.0,237.0,HXR_only,,?,0
2026-06-02 13:56:52+00:00,2026-06-02 13:58:03+00:00,2026-06-02 13:58:50+00:00,118.0,87.0,6.214285714285714,True,301.0,301.0,SXR+HXR,1.2310499999999998e-06,C,2
2026-06-02 14:05:42+00:00,2026-06-02 14:06:14+00:00,2026-06-02 14:07:13+00:00,91.0,,,True,270.0,270.0,HXR_only,,?,0
2026-06-02 14:31:31+00:00,2026-06-02 14:31:33+00:00,2026-06-02 14:32:30+00:00,59.0,,,True,305.0,305.0,HXR_only,,?,0
2026-06-02 14:41:25+00:00,2026-06-02 14:43:05+00:00,2026-06-02 14:43:19+00:00,114.0,,,True,280.0,280.0,HXR_only,,?,0
2026-06-02 14:56:19+00:00,2026-06-02 14:57:02+00:00,2026-06-02 14:57:55+00:00,96.0,,,True,246.0,246.0,HXR_only,,?,0
2026-06-02 15:05:58+00:00,2026-06-02 15:06:44+00:00,2026-06-02 15:07:14+00:00,76.0,,,True,232.0,232.0,HXR_only,,?,0
2026-06-02 15:15:54+00:00,2026-06-02 15:16:07+00:00,2026-06-02 15:16:07+00:00,13.0,,,True,287.0,287.0,HXR_only,,?,0
2026-06-02 15:18:54+00:00,2026-06-02 15:19:02+00:00,2026-06-02 15:19:39+00:00,45.0,,,True,322.0,322.0,HXR_only,,?,0
2026-06-02 15:27:14+00:00,2026-06-02 15:28:08+00:00,2026-06-02 15:30:46+00:00,212.0,,,True,294.0,294.0,HXR_only,,?,0
2026-06-02 15:35:11+00:00,2026-06-02 15:36:10+00:00,2026-06-02 15:36:14+00:00,63.0,,,True,307.0,307.0,HXR_only,,?,0
2026-06-02 15:37:57+00:00,2026-06-02 15:38:36+00:00,2026-06-02 15:38:52+00:00,55.0,,,True,216.0,216.0,HXR_only,,?,0
2026-06-02 16:10:27+00:00,2026-06-02 16:11:04+00:00,2026-06-02 16:11:50+00:00,83.0,,,True,254.0,254.0,HXR_only,,?,0
2026-06-02 16:30:20+00:00,2026-06-02 16:30:27+00:00,2026-06-02 16:30:41+00:00,21.0,,,True,190.0,190.0,HXR_only,,?,0
2026-06-02 16:43:48+00:00,2026-06-02 16:49:15+00:00,2026-06-02 16:56:26+00:00,758.0,2043.0,5.921739130434783,True,494.0,494.0,SXR+HXR,2.890845e-05,M,3
2026-06-02 16:59:59+00:00,2026-06-02 17:01:42+00:00,2026-06-02 17:01:46+00:00,107.0,,,True,379.0,379.0,HXR_only,,?,0
2026-06-02 17:15:48+00:00,2026-06-02 17:17:10+00:00,2026-06-02 17:17:25+00:00,97.0,,,True,282.0,282.0,HXR_only,,?,0
2026-06-02 17:53:29+00:00,2026-06-02 17:54:17+00:00,2026-06-02 17:54:46+00:00,77.0,,,True,242.0,242.0,HXR_only,,?,0
2026-06-02 18:00:47+00:00,2026-06-02 18:02:03+00:00,2026-06-02 18:02:56+00:00,129.0,,,True,253.0,253.0,HXR_only,,?,0
2026-06-02 18:10:25+00:00,2026-06-02 18:11:22+00:00,2026-06-02 18:12:38+00:00,133.0,,,True,269.0,269.0,HXR_only,,?,0
2026-06-02 18:15:05+00:00,2026-06-02 18:15:36+00:00,2026-06-02 18:15:44+00:00,39.0,,,True,271.0,271.0,HXR_only,,?,0
2026-06-02 18:21:40+00:00,2026-06-02 18:22:40+00:00,2026-06-02 18:23:45+00:00,125.0,,,True,264.0,264.0,HXR_only,,?,0
2026-06-02 18:25:20+00:00,2026-06-02 18:25:58+00:00,2026-06-02 18:26:25+00:00,65.0,,,True,263.0,263.0,HXR_only,,?,0
2026-06-02 18:37:33+00:00,2026-06-02 18:42:43+00:00,2026-06-02 18:43:13+00:00,340.0,,,True,241.0,241.0,HXR_only,,?,0
2026-06-02 19:00:25+00:00,2026-06-02 19:00:39+00:00,2026-06-02 19:02:34+00:00,129.0,,,True,296.0,296.0,HXR_only,,?,0
2026-06-02 19:06:47+00:00,2026-06-02 19:06:55+00:00,2026-06-02 19:07:56+00:00,69.0,,,True,242.0,242.0,HXR_only,,?,0
2026-06-02 19:26:05+00:00,2026-06-02 19:26:43+00:00,2026-06-02 19:27:07+00:00,62.0,,,True,187.0,187.0,HXR_only,,?,0
